# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  122       4.749648825739e-10       1.357859881653e-13      -4.935160069483e-12       5.142460707787e-16       5.181911206999e-12       9.457215628021e-13      -5.586474212884e-15 
  123       4.797238099486e-10       1.369747020897e-13      -5.010039597762e-12       5.230744530038e-16       5.064372400047e-12       9.302755006774e-13      -5.526355653263e-15 
  124       4.844915277393e-10       1.381115005929e-13      -5.083486751852e-12       5.319951288381e-16       4.950406471831e-12       9.151990233172e-13      -5.466132772652e-15 
  125       4.892668938746e-10       1.391951927111e-13      -5.155430358591e-12       5.410088627000e-16       4.839851114385e-12       9.004663564266e-13      -5.405408852053e-15 
  126       4.940486673604e-10       1.402246216374e-13      -5.225799240870e-12       5.501164328048e-16       4.732516741714e-12       8.860479520739e-13      -5.343756115342e-15 
  127       4.988355056417e-10       1.411986659578e-13      -5.294522246646e-12       5.593186312729e-16       4.628185803137e-12       8.719103946160e-13      -5.280715050317e-15 
  128       5.036259619654e-10       1.421162408860e-13      -5.361528277960e-12       5.686162642370e-16       4.526612096631e-12       8.580163066225e-13      -5.215793729747e-15 
  129       5.084186347919e-10       1.429763401823e-13      -5.426747114047e-12       5.780101329632e-16       4.427573351373e-12       8.443334328167e-13      -5.148600813470e-15 
  130       5.132126401647e-10       1.437781644876e-13      -5.490111921090e-12       5.875009746441e-16       4.331036955712e-12       8.308632184094e-13      -5.079262493211e-15 
  131       5.180071864167e-10       1.445210094674e-13      -5.551557073911e-12       5.970895152838e-16       4.237011196752e-12       8.176152026540e-13      -5.008050216958e-15 
  132       5.228014252316e-10       1.452042279010e-13      -5.611017420918e-12       6.067764880748e-16       4.145493318373e-12       8.045980937351e-13      -4.935251382841e-15 
  133       5.275944500942e-10       1.458272312071e-13      -5.668428318808e-12       6.165626333699e-16       4.056469215744e-12       7.918197403678e-13      -4.861169616752e-15 
  134       5.323852947405e-10       1.463894909704e-13      -5.723725667268e-12       6.264486986541e-16       3.969913129848e-12       7.792871033961e-13      -4.786125049966e-15 
  135       5.371729316081e-10       1.468905404679e-13      -5.776845943676e-12       6.364354385162e-16       3.885787341995e-12       7.670062273927e-13      -4.710454596755e-15 
  136       5.419562702867e-10       1.473299761943e-13      -5.827726237800e-12       6.465236146212e-16       3.804041868346e-12       7.549822122576e-13      -4.634512232013e-15 
  137       5.467341559683e-10       1.477074593891e-13      -5.876304286502e-12       6.567139956815e-16       3.724614154425e-12       7.432191848172e-13      -4.558669268871e-15 
  138       5.515053678974e-10       1.480227175617e-13      -5.922518508433e-12       6.670073574292e-16       3.647428769643e-12       7.317202704236e-13      -4.483314636317e-15 
  139       5.562686178215e-10       1.482755460187e-13      -5.966308038739e-12       6.774044825881e-16       3.572397101813e-12       7.204875645535e-13      -4.408855156813e-15 
  140       5.610225484412e-10       1.484658093892e-13      -6.007612763760e-12       6.879061608450e-16       3.499417051672e-12       7.095221044073e-13      -4.335715823918e-15 
  141       5.657657318608e-10       1.485934431510e-13      -6.046373355729e-12       6.985131888221e-16       3.428372727393e-12       6.988238405080e-13      -4.264340079904e-15 
  142       5.704966680383e-10       1.486584551574e-13      -6.082531307476e-12       7.092263700487e-16       3.359134139113e-12       6.883916083008e-13      -4.195190093374e-15 
  143       5.752137832360e-10       1.486609271626e-13      -6.116028967125e-12       7.200465149328e-16       3.291556893443e-12       6.782230997512e-13      -4.128747036885e-15 
  144       5.799155577847e-10       1.486010340731e-13      -6.146810070986e-12       7.309743998711e-16       3.225512287757e-12       6.683151710125e-13      -4.065400848775e-15 
  145       5.846009268440e-10       1.484791006173e-13      -6.174821328177e-12       7.420106400919e-16       3.160981581764e-12       6.586648595667e-13      -4.005106683893e-15 
  146       5.892689163896e-10       1.482955531900e-13      -6.200011058916e-12       7.531558041645e-16       3.097970482407e-12       6.492684138373e-13      -3.947694963579e-15 
  147       5.939185166480e-10       1.480509042426e-13      -6.222328747591e-12       7.644104534747e-16       3.036479449037e-12       6.401209398919e-13      -3.892978495796e-15 
  148       5.985486812896e-10       1.477457539112e-13      -6.241725080322e-12       7.757751419620e-16       2.976503562632e-12       6.312163749716e-13      -3.840752117603e-15 
  149       6.031583266222e-10       1.473807916445e-13      -6.258151982530e-12       7.872504158572e-16       2.918032395035e-12       6.225474610224e-13      -3.790792337625e-15 
  150       6.077463307849e-10       1.469567978322e-13      -6.271562656493e-12       7.988368134184e-16       2.861049878180e-12       6.141057182251e-13      -3.742856978520e-15 
  151       6.123115329413e-10       1.464746454324e-13      -6.281911618917e-12       8.105348646691e-16       2.805534173325e-12       6.058814185261e-13      -3.696684819456e-15 
