# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  135       5.369277237365e-10       1.464167548804e-13      -5.787287044358e-12       0.000000000000e+00       3.885787341995e-12       7.670062273927e-13      -4.710454596755e-15 
  136       5.417168487750e-10       1.468467851354e-13      -5.838523175101e-12       0.000000000000e+00       3.804041868346e-12       7.549822122576e-13      -4.634512232013e-15 
  137       5.465007872129e-10       1.472145191159e-13      -5.887460993479e-12       0.000000000000e+00       3.724614154425e-12       7.432191848172e-13      -4.558669268871e-15 
  138       5.512783213161e-10       1.475196687508e-13      -5.934038686265e-12       0.000000000000e+00       3.647428769643e-12       7.317202704236e-13      -4.483314636317e-15 
  139       5.560481658222e-10       1.477620133296e-13      -5.978195145471e-12       0.000000000000e+00       3.572397101813e-12       7.204875645535e-13      -4.408855156813e-15 
  140       5.608089663898e-10       1.479414010233e-13      -6.019870002879e-12       0.000000000000e+00       3.499417051672e-12       7.095221044073e-13      -4.335715823918e-15 
  141       5.655592980485e-10       1.480577504048e-13      -6.059003664578e-12       0.000000000000e+00       3.428372727393e-12       6.988238405080e-13      -4.264340079904e-15 
  142       5.702976636481e-10       1.481110519703e-13      -6.095537345496e-12       0.000000000000e+00       3.359134139113e-12       6.883916083008e-13      -4.195190093374e-15 
  143       5.750224923082e-10       1.481013696600e-13      -6.129413103933e-12       0.000000000000e+00       3.291556893443e-12       6.782230997512e-13      -4.128747036885e-15 
  144       5.797322666955e-10       1.480288612398e-13      -6.160574379593e-12       0.000000000000e+00       3.225512287757e-12       6.683151710125e-13      -4.065400848775e-15 
  145       5.844259222696e-10       1.478938385022e-13      -6.188967594552e-12       0.000000000000e+00       3.160981581764e-12       6.586648595667e-13      -4.005106683893e-15 
  146       5.891024846331e-10       1.476967159193e-13      -6.214540776507e-12       0.000000000000e+00       3.097970482407e-12       6.492684138373e-13      -3.947694963579e-15 
  147       5.937609434362e-10       1.474379939291e-13      -6.237243106544e-12       0.000000000000e+00       3.036479449037e-12       6.401209398919e-13      -3.892978495796e-15 
  148       5.984002515658e-10       1.471182605652e-13      -6.257024956572e-12       0.000000000000e+00       2.976503562632e-12       6.312163749716e-13      -3.840752117603e-15 
  149       6.030193243361e-10       1.467381930857e-13      -6.273837926743e-12       0.000000000000e+00       2.918032395035e-12       6.225474610224e-13      -3.790792337625e-15 
  150       6.076170386785e-10       1.462985596024e-13      -6.287634882887e-12       0.000000000000e+00       2.861049878180e-12       6.141057182251e-13      -3.742856978520e-15 
  151       6.121922323311e-10       1.458002207103e-13      -6.298369993932e-12       0.000000000000e+00       2.805534173325e-12       6.058814185261e-13      -3.696684819456e-15 
  152       6.167437030294e-10       1.452441311165e-13      -6.305998769340e-12       0.000000000000e+00       2.751457540277e-12       5.978635591677e-13      -3.651995238578e-15 
  153       6.212702076954e-10       1.446313412700e-13      -6.310478096525e-12       0.000000000000e+00       2.698786206624e-12       5.900398362188e-13      -3.608487855477e-15 
  154       6.257704616284e-10       1.439629989901e-13      -6.311766278290e-12       0.000000000000e+00       2.647480236967e-12       5.823966181052e-13      -3.565842173666e-15 
  155       6.302431376942e-10       1.432403510964e-13      -6.309823070247e-12       0.000000000000e+00       2.597493402147e-12       5.749189191400e-13      -3.523717223045e-15 
  156       6.346868655156e-10       1.424647450378e-13      -6.304609718247e-12       0.000000000000e+00       2.548773048476e-12       5.675903730545e-13      -3.481751202375e-15 
  157       6.391002306621e-10       1.416376305214e-13      -6.296088995811e-12       0.000000000000e+00       2.501259966966e-12       5.603932065282e-13      -3.439561121751e-15 
  158       6.434817738401e-10       1.407605611422e-13      -6.284225241551e-12       0.000000000000e+00       2.454888262560e-12       5.533082127195e-13      -3.396742445064e-15 
  159       6.478299900823e-10       1.398351960120e-13      -6.268984396603e-12       0.000000000000e+00       2.409585223360e-12       5.463147247963e-13      -3.352868732484e-15 
  160       6.521433279384e-10       1.388633013891e-13      -6.250334042052e-12       0.000000000000e+00       2.365271189858e-12       5.393905894664e-13      -3.307491282919e-15 
  161       6.564202959617e-10       1.378467189438e-13      -6.228243404952e-12       0.000000000000e+00       2.321875783115e-12       5.325169504585e-13      -3.260236632888e-15 
  162       6.606597944543e-10       1.367872639831e-13      -6.202683298403e-12       0.000000000000e+00       2.279388476570e-12       5.256931299139e-13      -3.211109493028e-15 
  163       6.648608116475e-10       1.356868212979e-13      -6.173626247680e-12       0.000000000000e+00       2.237812267328e-12       5.189230185350e-13      -3.160216042490e-15 
  164       6.690223187296e-10       1.345473791804e-13      -6.141046558154e-12       0.000000000000e+00       2.197147664374e-12       5.122103796906e-13      -3.107668573943e-15 
  165       6.731432695292e-10       1.333710309001e-13      -6.104920352568e-12       0.000000000000e+00       2.157392633076e-12       5.055588450765e-13      -3.053585586268e-15 
  166       6.772226001990e-10       1.321599761796e-13      -6.065225608326e-12       0.000000000000e+00       2.118542539671e-12       4.989719103759e-13      -2.998091877259e-15 
