# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  114       4.373073778957e-10       1.245569994130e-13      -4.292956596544e-12       4.468493920419e-16       6.261899686725e-12       1.084505308253e-12      -6.101210151031e-15 
  115       4.419656698561e-10       1.261144149706e-13      -4.376740959021e-12       4.549652869073e-16       6.112893363695e-12       1.065589006456e-12      -6.031302618769e-15 
  116       4.466388130507e-10       1.276305712684e-13      -4.459659378799e-12       4.631678123937e-16       5.967948845334e-12       1.047131840475e-12      -5.963276496227e-15 
  117       4.513261933561e-10       1.291040031535e-13      -4.541641139138e-12       4.714576574220e-16       5.827007184090e-12       1.029126908084e-12      -5.897110396180e-15 
  118       4.560272873077e-10       1.305333151459e-13      -4.622615908020e-12       4.798354928428e-16       5.690077792305e-12       1.011572216392e-12      -5.832605994155e-15 
  119       4.607414909850e-10       1.319171372757e-13      -4.702513146280e-12       4.883020025492e-16       5.557147611254e-12       9.944626574749e-13      -5.769538662287e-15 
  120       4.654681173741e-10       1.332541263186e-13      -4.781262136623e-12       4.968578835848e-16       5.428180424504e-12       9.777899143026e-13      -5.707656790395e-15 
  121       4.702063937301e-10       1.345429670305e-13      -4.858792012638e-12       5.055038462516e-16       5.303116171262e-12       9.615423666630e-13      -5.646681107059e-15 
  122       4.749554589396e-10       1.357823733829e-13      -4.935031787818e-12       5.142406142173e-16       5.181870259733e-12       9.457049970910e-13      -5.586304000695e-15 
  123       4.797143608830e-10       1.369710897975e-13      -5.009910384573e-12       5.230689246233e-16       5.064332880472e-12       9.302592967941e-13      -5.526188840626e-15 
  124       4.844820537968e-10       1.381078923814e-13      -5.083356663246e-12       5.319895281927e-16       4.950368319740e-12       9.151831715797e-13      -5.465969298160e-15 
  125       4.892573956365e-10       1.391915901620e-13      -5.155299451135e-12       5.410031893373e-16       4.839814272858e-12       9.004508477819e-13      -5.405248667663e-15 
  126       4.940391454386e-10       1.402210263219e-13      -5.225667571502e-12       5.501106862662e-16       4.732481157561e-12       8.860327781876e-13      -5.343599187635e-15 
  127       4.988259606831e-10       1.411950794341e-13      -5.294389872593e-12       5.593128110927e-16       4.628151427350e-12       8.718955479639e-13      -5.280561361783e-15 
  128       5.036163946560e-10       1.421126646969e-13      -5.361395256654e-12       5.686103699428e-16       4.526578884851e-12       8.580017805845e-13      -5.215643280098e-15 
  129       5.084090458531e-10       1.429727758543e-13      -5.426613503113e-12       5.780041640721e-16       4.427541263449e-12       8.443192215569e-13      -5.148453616567e-15 
  130       5.132030303255e-10       1.437746135352e-13      -5.489977778595e-12       5.874949306479e-16       4.331005952430e-12       8.308493160826e-13      -5.079118560221e-15 
  131       5.179975564076e-10       1.445174733923e-13      -5.551422458374e-12       5.970833956447e-16       4.236981239099e-12       8.176016032161e-13      -5.007909551815e-15 
