# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  123       4.875582267105e-10       1.396493162205e-13      -5.107146580813e-12       5.236753623244e-16       5.107269915459e-12       9.431933698439e-13      -5.642854909273e-15 
  124       4.923748976897e-10       1.407952294627e-13      -5.181635019751e-12       5.325985996543e-16       4.991946727664e-12       9.278659322284e-13      -5.580824039174e-15 
  125       4.971989326821e-10       1.418868564461e-13      -5.254582510636e-12       5.416150241408e-16       4.880084118629e-12       9.128883446815e-13      -5.518301464839e-15 
  126       5.020290661599e-10       1.429230327324e-13      -5.325917007718e-12       5.507254287401e-16       4.771489472106e-12       8.982306302555e-13      -5.454850058122e-15 
  127       5.068639286198e-10       1.439026306002e-13      -5.395566523320e-12       5.599306207799e-16       4.665941812312e-12       8.838588844577e-13      -5.390000192616e-15 
  128       5.117020438789e-10       1.448245603121e-13      -5.463459158006e-12       5.692314220717e-16       4.563191107845e-12       8.697351797095e-13      -5.323249047986e-15 
  129       5.165419827096e-10       1.456878118245e-13      -5.529523907249e-12       5.786286509235e-16       4.463011620535e-12       8.558267832691e-13      -5.254196489566e-15 
  130       5.213828485387e-10       1.464915823969e-13      -5.593693117426e-12       5.881230657071e-16       4.365370047444e-12       8.421351572424e-13      -5.182971038021e-15 
  131       5.262238401686e-10       1.472351654418e-13      -5.655900357500e-12       5.977154152842e-16       4.270274594651e-12       8.286699741648e-13      -5.109849531947e-15 
  132       5.310640986469e-10       1.479179128787e-13      -5.716079702026e-12       6.074064565347e-16       4.177722279423e-12       8.154400600960e-13      -5.035125020269e-15 
  133       5.359027056813e-10       1.485392366914e-13      -5.774165766865e-12       6.171969543403e-16       4.087698620850e-12       8.024533657219e-13      -4.959107043871e-15 
  134       5.407386820550e-10       1.490986104843e-13      -5.830093744904e-12       6.270876815672e-16       4.000177330482e-12       7.897169374572e-13      -4.882121917209e-15 
  135       5.455709860416e-10       1.495955710397e-13      -5.883799441770e-12       6.370794190495e-16       3.915120002968e-12       7.772368885476e-13      -4.804513009943e-15 
  136       5.503985118205e-10       1.500297198743e-13      -5.935219311548e-12       6.471729555722e-16       3.832475806692e-12       7.650183701722e-13      -4.726641028552e-15 
  137       5.552200878922e-10       1.504007247961e-13      -5.984290492495e-12       6.573690878546e-16       3.752181174408e-12       7.530655425452e-13      -4.648884297963e-15 
  138       5.600344754932e-10       1.507083214610e-13      -6.030950842760e-12       6.676686205330e-16       3.674159493883e-12       7.413815460187e-13      -4.571639043173e-15 
  139       5.648403670111e-10       1.509523149302e-13      -6.075138976099e-12       6.780723661445e-16       3.598320798526e-12       7.299684721849e-13      -4.495319670868e-15 
  140       5.696363844004e-10       1.511325812263e-13      -6.116794297590e-12       6.885811451096e-16       3.524561458032e-12       7.188273349780e-13      -4.420359051050e-15 
  141       5.744210775969e-10       1.512490688905e-13      -6.155857039352e-12       6.991957857155e-16       3.452763869015e-12       7.079580417768e-13      -4.347208798658e-15 
  142       5.791929229334e-10       1.513018005393e-13      -6.192268296259e-12       7.099171240994e-16       3.382796145647e-12       6.973593645067e-13      -4.276339555192e-15 
  143       5.839503215548e-10       1.512908744214e-13      -6.225970061658e-12       7.207460042316e-16       3.314511810296e-12       6.870289107422e-13      -4.208241270336e-15 
  144       5.886917303098e-10       1.512164827804e-13      -6.256905731558e-12       7.316832329417e-16       3.247780295108e-12       6.769634439952e-13      -4.143310967775e-15 
  145       5.934160723159e-10       1.510789656974e-13      -6.285021597816e-12       7.427294400361e-16       3.182582488941e-12       6.671599411747e-13      -4.081502977650e-15 
  146       5.981223640466e-10       1.508787655406e-13      -6.310265570739e-12       7.538852042941e-16       3.118924065846e-12       6.576145849305e-13      -4.022644596532e-15 
  147       6.028095856730e-10       1.506164122748e-13      -6.332586761897e-12       7.651510969129e-16       3.056805388841e-12       6.483223971755e-13      -3.966545145100e-15 
  148       6.074766802401e-10       1.502925251150e-13      -6.351935522538e-12       7.765276812332e-16       2.996221377617e-12       6.392772121945e-13      -3.912995603120e-15 
  149       6.121225528438e-10       1.499078141792e-13      -6.368263481991e-12       7.880155124635e-16       2.937161376251e-12       6.304716497533e-13      -3.861768244428e-15 
  150       6.167460698069e-10       1.494630821427e-13      -6.381523586077e-12       7.996151374048e-16       2.879609020922e-12       6.218970882079e-13      -3.812616271907e-15 
  151       6.213460578564e-10       1.489592258907e-13      -6.391670135520e-12       8.113270941758e-16       2.823542107615e-12       6.135436376136e-13      -3.765273452469e-15 
  152       6.259213032990e-10       1.483972381719e-13      -6.398658824351e-12       8.231519119374e-16       2.768932459837e-12       6.054001128339e-13      -3.719453752037e-15 
  153       6.304705511987e-10       1.477782092521e-13      -6.402446778322e-12       8.350901106173e-16       2.715745796330e-12       5.974540066496e-13      -3.674850970521e-15 
  154       6.349925045526e-10       1.471033285676e-13      -6.402992593310e-12       8.471422006353e-16       2.663941598779e-12       5.896914628679e-13      -3.631138376805e-15 
  155       6.394858234677e-10       1.463738863782e-13      -6.400256373730e-12       8.593086826275e-16       2.613472979523e-12       5.820972494316e-13      -3.587968343720e-15 
  156       6.439491243376e-10       1.455912754211e-13      -6.394199770943e-12       8.715900471716e-16       2.564286549271e-12       5.746547315278e-13      -3.544971983030e-15 
  157       6.483809790189e-10       1.447569925639e-13      -6.384786021662e-12       8.839867745112e-16       2.516322284810e-12       5.673458446975e-13      -3.501758780410e-15 
  158       6.527799140075e-10       1.438726404582e-13      -6.371979986365e-12       8.964993342811e-16       2.469513396716e-12       5.601510679442e-13      -3.457916230427e-15 
  159       6.571444096157e-10       1.429399291930e-13      -6.355748187699e-12       9.091281852316e-16       2.423786197069e-12       5.530493968433e-13      -3.413009471518e-15 
  160       6.614728991481e-10       1.419606779479e-13      -6.336058848896e-12       9.218737749535e-16       2.379059967161e-12       5.460183166506e-13      -3.366580920976e-15 
