# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  114       4.443865269506e-10       1.267722447391e-13      -4.383579387923e-12       0.000000000000e+00       6.319635776113e-12       1.100016689180e-12      -6.235786473379e-15 
  115       4.490965615974e-10       1.283440340836e-13      -4.468941861543e-12       0.000000000000e+00       6.168742859778e-12       1.080784286073e-12      -6.163682430272e-15 
  116       4.538215011563e-10       1.298733811404e-13      -4.553416857544e-12       0.000000000000e+00       6.021974291501e-12       1.062018654462e-12      -6.093518804841e-15 
  117       4.585607236883e-10       1.313587947092e-13      -4.636932522645e-12       0.000000000000e+00       5.879269819470e-12       1.043712761872e-12      -6.025274041989e-15 
  118       4.633137012933e-10       1.327988547795e-13      -4.719417380753e-12       0.000000000000e+00       5.740638644498e-12       1.025864612219e-12      -5.958745955933e-15 
  119       4.680798236539e-10       1.341921676790e-13      -4.800799763415e-12       0.000000000000e+00       5.606067176576e-12       1.008469046205e-12      -5.893705427906e-15 
  120       4.728583953294e-10       1.355373673374e-13      -4.881007839778e-12       0.000000000000e+00       5.475518338783e-12       9.915176457797e-13      -5.829895710495e-15 
  121       4.776486330507e-10       1.368331165519e-13      -4.959969646558e-12       0.000000000000e+00       5.348930871201e-12       9.749986385969e-13      -5.767031731980e-15 
  122       4.824496630144e-10       1.380781082507e-13      -5.037613117997e-12       0.000000000000e+00       5.226218634821e-12       9.588968024724e-13      -5.704799400676e-15 
  123       4.872605181773e-10       1.392710667579e-13      -5.113866115833e-12       0.000000000000e+00       5.107269915459e-12       9.431933698439e-13      -5.642854909273e-15 
  124       4.920801355506e-10       1.404107490579e-13      -5.188656459262e-12       0.000000000000e+00       4.991946727664e-12       9.278659322284e-13      -5.580824039174e-15 
  125       4.969073534950e-10       1.414959460599e-13      -5.261911954898e-12       0.000000000000e+00       4.880084118629e-12       9.128883446815e-13      -5.518301464839e-15 
  126       5.017409090143e-10       1.425254838619e-13      -5.333560426742e-12       0.000000000000e+00       4.771489472106e-12       8.982306302555e-13      -5.454850058122e-15 
  127       5.065794350503e-10       1.434982250159e-13      -5.403529746144e-12       0.000000000000e+00       4.665941812312e-12       8.838588844577e-13      -5.390000192616e-15 
  128       5.114214577771e-10       1.444130697917e-13      -5.471747861764e-12       0.000000000000e+00       4.563191107845e-12       8.697351797095e-13      -5.323249047986e-15 
