# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   95       3.527531639539e-10       8.939799314698e-14      -2.630331170397e-12       3.085746073632e-16       1.025280884141e-11       1.563786278467e-12      -7.217106535627e-15 
   96       3.569768217832e-10       9.141055619055e-14      -2.717222540356e-12       3.151831670233e-16       9.971744670311e-12       1.531410653818e-12      -7.155276615849e-15 
   97       3.612292216615e-10       9.341523128442e-14      -2.804556621542e-12       3.218667074490e-16       9.700782866747e-12       1.500067628889e-12      -7.099081333110e-15 
   98       3.655100571609e-10       9.541025743811e-14      -2.892270333296e-12       3.286256604868e-16       9.439691583555e-12       1.469731970494e-12      -7.047505338352e-15 
   99       3.698188440356e-10       9.739384775240e-14      -2.980299268801e-12       3.354604773577e-16       9.188138030149e-12       1.440366904704e-12      -6.999412564060e-15 
  100       3.741549130280e-10       9.936418981477e-14      -3.068577707733e-12       3.423716290622e-16       8.945685013057e-12       1.411923716698e-12      -6.953542762713e-15 
  101       3.785174026739e-10       1.013194460949e-13      -3.157038628904e-12       3.493596067860e-16       8.711787476456e-12       1.384341350616e-12      -6.908508045235e-15 
  102       3.829052521079e-10       1.032577543401e-13      -3.245613722912e-12       3.564249223048e-16       8.485789042713e-12       1.357546009408e-12      -6.862789419441e-15 
  103       3.873171938688e-10       1.051772279709e-13      -3.334233404787e-12       3.635681083900e-16       8.266918552921e-12       1.331450754686e-12      -6.814733328494e-15 
  104       3.917520197192e-10       1.070759950539e-13      -3.422827808860e-12       3.707897180568e-16       8.054463781095e-12       1.305976297955e-12      -6.762918333266e-15 
  105       3.962094344950e-10       1.089523203642e-13      -3.511329899184e-12       3.780903213206e-16       7.848326753188e-12       1.281117434808e-12      -6.707319027745e-15 
  106       4.006893047228e-10       1.108045006258e-13      -3.599672804818e-12       3.854705087562e-16       7.648537343373e-12       1.256884880807e-12      -6.648293630258e-15 
  107       4.051913917620e-10       1.126308282164e-13      -3.687788898288e-12       3.929308930030e-16       7.455081304906e-12       1.233284716242e-12      -6.586228478456e-15 
  108       4.097153476101e-10       1.144295919865e-13      -3.775609819027e-12       4.004721091582e-16       7.267898757623e-12       1.210318218848e-12      -6.521538635272e-15 
  109       4.142607107087e-10       1.161990780789e-13      -3.863066496813e-12       4.080948151690e-16       7.086882675446e-12       1.187981696534e-12      -6.454668494897e-15 
  110       4.188269017488e-10       1.179375707484e-13      -3.950089175215e-12       4.157996922252e-16       6.911877373877e-12       1.166266320107e-12      -6.386092388737e-15 
  111       4.234132194767e-10       1.196433531807e-13      -4.036607435030e-12       4.235874451520e-16       6.742676997505e-12       1.145157955989e-12      -6.316315191383e-15 
  112       4.280188364992e-10       1.213147083123e-13      -4.122550217728e-12       4.314588028023e-16       6.579024007501e-12       1.124636998951e-12      -6.245872926579e-15 
  113       4.326427950893e-10       1.229499196496e-13      -4.207845848888e-12       4.394145184496e-16       6.420607669122e-12       1.104678204826e-12      -6.175333373182e-15 
  114       4.372840029923e-10       1.245472720883e-13      -4.292422061641e-12       4.474553701803e-16       6.267062539208e-12       1.085250523240e-12      -6.105296671135e-15 
  115       4.419412292306e-10       1.261050527330e-13      -4.376206020114e-12       4.555821612863e-16       6.117966953688e-12       1.066316930334e-12      -6.036395927428e-15 
  116       4.466132765833e-10       1.276215985936e-13      -4.459124968620e-12       4.637956884390e-16       5.972934878334e-12       1.047842553402e-12      -5.969157383210e-15 
  117       4.512995317804e-10       1.290954445008e-13      -4.541108218677e-12       4.720966409819e-16       5.831907363736e-12       1.029820523081e-12      -5.903560332319e-15 
  118       4.559994746364e-10       1.305251947970e-13      -4.622085448715e-12       4.804856900737e-16       5.694893850453e-12       1.012248964811e-12      -5.839424585996e-15 
  119       4.607125047592e-10       1.319094792885e-13      -4.701986128603e-12       4.889635199186e-16       5.561881296896e-12       9.951228952201e-13      -5.776545495358e-15 
  120       4.654379389171e-10       1.332469544796e-13      -4.780739548617e-12       4.975308278736e-16       5.432833492318e-12       9.784341281629e-13      -5.714693315631e-15 
