# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  116       4.455577892648e-10       1.272869080955e-13      -4.440728130407e-12       4.643416976178e-16       5.995718025894e-12       1.041814659008e-12      -6.024111418767e-15 
  117       4.502332257268e-10       1.287676192765e-13      -4.522780940703e-12       4.726496370298e-16       5.854164046363e-12       1.024088883308e-12      -5.968037655916e-15 
  118       4.549224405403e-10       1.302047210829e-13      -4.603844818704e-12       4.810456432337e-16       5.716638712622e-12       1.006774491557e-12      -5.910234299948e-15 
  119       4.596248436487e-10       1.315968429619e-13      -4.683849876920e-12       4.895303993900e-16       5.583128945724e-12       9.898707897500e-13      -5.850814011813e-15 
  120       4.643397626507e-10       1.329426403993e-13      -4.762726063312e-12       4.981046018829e-16       5.453598412402e-12       9.733742907842e-13      -5.789894390818e-15 
  121       4.690664401789e-10       1.342407961388e-13      -4.840403190465e-12       5.067689604298e-16       5.327986835527e-12       9.572786299608e-13      -5.727598026764e-15 
  122       4.738040312773e-10       1.354900213995e-13      -4.916810964755e-12       5.155241981909e-16       5.206209304565e-12       9.415744804803e-13      -5.664052552074e-15 
  123       4.785516007800e-10       1.366890570947e-13      -4.991879015520e-12       5.243710518789e-16       5.088155586042e-12       9.262494689401e-13      -5.599390693921e-15 
  124       4.833081206889e-10       1.378366750498e-13      -5.065536924234e-12       5.333102718686e-16       4.973689433995e-12       9.112880908316e-13      -5.533750326364e-15 
  125       4.880724675519e-10       1.389316792213e-13      -5.137714253668e-12       5.423426223068e-16       4.862647900435e-12       8.966716260373e-13      -5.467274522473e-15 
  126       4.928434198412e-10       1.399729069143e-13      -5.208340577070e-12       5.514688812218e-16       4.754840645804e-12       8.823780543284e-13      -5.400111606463e-15 
  127       4.976196553311e-10       1.409592300014e-13      -5.277345507329e-12       5.606898406330e-16       4.650049249437e-12       8.683819708616e-13      -5.332415205822e-15 
  128       5.023997484763e-10       1.418895561407e-13      -5.344658726145e-12       5.700063066608e-16       4.548026520016e-12       8.546545016767e-13      -5.264344303444e-15 
  129       5.071823174299e-10       1.427628703072e-13      -5.410210700282e-12       5.794190805517e-16       4.448549293510e-12       8.411702021746e-13      -5.196048557957e-15 
  130       5.119664889001e-10       1.435783619498e-13      -5.473934857190e-12       5.889288991688e-16       4.351584840172e-12       8.279287876636e-13      -5.127622333239e-15 
  131       5.167514795716e-10       1.443353141511e-13      -5.535765704285e-12       5.985364881499e-16       4.257141494483e-12       8.149356380853e-13      -5.059145700925e-15 
  132       5.215364495006e-10       1.450330660563e-13      -5.595638197017e-12       6.082425803802e-16       4.165216500257e-12       8.021949945260e-13      -4.990698667396e-15 
  133       5.263205005642e-10       1.456710143802e-13      -5.653487772953e-12       6.180479159651e-16       4.075795703835e-12       7.897099246821e-13      -4.922361120490e-15 
  134       5.311026749089e-10       1.462486149143e-13      -5.709250385870e-12       6.279532422036e-16       3.988853247284e-12       7.774822883250e-13      -4.854212776221e-15 
  135       5.358819533996e-10       1.467653840330e-13      -5.762862539835e-12       6.379593135610e-16       3.904351261590e-12       7.655127027653e-13      -4.786333125492e-15 
  136       5.406572540685e-10       1.472209002010e-13      -5.814261323293e-12       6.480668916427e-16       3.822239559855e-12       7.538005083186e-13      -4.718801380810e-15 
  137       5.454274305641e-10       1.476148054795e-13      -5.863384443156e-12       6.582767451665e-16       3.742455330492e-12       7.423437337698e-13      -4.651696423005e-15 
  138       5.501912705998e-10       1.479468070334e-13      -5.910170258889e-12       6.685896499363e-16       3.664922830419e-12       7.311390618381e-13      -4.585096747938e-15 
  139       5.549474944029e-10       1.482166786378e-13      -5.954557816593e-12       6.790063888149e-16       3.589553078258e-12       7.201817946420e-13      -4.519080413223e-15 
  140       5.596947531637e-10       1.484242621849e-13      -5.996486883095e-12       6.895277516971e-16       3.516243547529e-12       7.094658191639e-13      -4.453724984939e-15 
  141       5.644316274839e-10       1.485694691908e-13      -6.035897980035e-12       7.001545354833e-16       3.444877859845e-12       6.989835727154e-13      -4.389107484344e-15 
  142       5.691566258260e-10       1.486522823024e-13      -6.072732417950e-12       7.108875440517e-16       3.375325478105e-12       6.887260084019e-13      -4.325304334592e-15 
  143       5.738681829618e-10       1.486727568038e-13      -6.106932330360e-12       7.217275882323e-16       3.307441399697e-12       6.786825605876e-13      -4.262391307448e-15 
  144       5.785647881385e-10       1.486310403914e-13      -6.138441257611e-12       7.326754459356e-16       3.241096381133e-12       6.688434211841e-13      -4.200425679109e-15 
  145       5.832453870922e-10       1.485274315151e-13      -6.167205891295e-12       7.437317381674e-16       3.176271617972e-12       6.592066943457e-13      -4.139390827470e-15 
  146       5.879090169034e-10       1.483623296796e-13      -6.193174567403e-12       7.548970406827e-16       3.112972859304e-12       6.497718847655e-13      -4.079246046169e-15 
  147       5.925546790402e-10       1.481362192904e-13      -6.216296768932e-12       7.661719224785e-16       3.051200584291e-12       6.405376291221e-13      -4.019943690876e-15 
  148       5.971813385528e-10       1.478496712658e-13      -6.236523163127e-12       7.775569455380e-16       2.990949870828e-12       6.315016748257e-13      -3.961429023752e-15 
  149       6.017879232679e-10       1.475033446486e-13      -6.253805638731e-12       7.890526645747e-16       2.932210264210e-12       6.226608587628e-13      -3.903640057927e-15 
  150       6.063733229829e-10       1.470979882177e-13      -6.268097343228e-12       8.006596267761e-16       2.874965645794e-12       6.140110860425e-13      -3.846507401964e-15 
  151       6.109363886607e-10       1.466344421000e-13      -6.279352720094e-12       8.123783715486e-16       2.819194101662e-12       6.055473087415e-13      -3.789954104327e-15 
  152       6.154759316233e-10       1.461136393820e-13      -6.287527546035e-12       8.242094302608e-16       2.764867791285e-12       5.972635046494e-13      -3.733895497853e-15 
  153       6.199907227471e-10       1.455366077218e-13      -6.292578968240e-12       8.361533259884e-16       2.711952816188e-12       5.891526560147e-13      -3.678239044217e-15 
  154       6.244794916565e-10       1.449044709608e-13      -6.294465541626e-12       8.482105732576e-16       2.660409088612e-12       5.812067282901e-13      -3.622884178403e-15 
  155       6.289409259189e-10       1.442184507354e-13      -6.293147266079e-12       8.603816777897e-16       2.610190200179e-12       5.734166488776e-13      -3.567722153170e-15 
  156       6.333736702386e-10       1.434798680888e-13      -6.288585623706e-12       8.726671362451e-16       2.561243290554e-12       5.657722858746e-13      -3.512635883525e-15 
  157       6.377763256513e-10       1.426901450827e-13      -6.280743616078e-12       8.850674359672e-16       2.513508916111e-12       5.582624268189e-13      -3.457499791187e-15 
  158       6.421474487188e-10       1.418508064091e-13      -6.269585801476e-12       8.975830547270e-16       2.466920918594e-12       5.508747574344e-13      -3.402179649059e-15 
  159       6.464855507229e-10       1.409634810023e-13      -6.255078332138e-12       9.102144604666e-16       2.421406293783e-12       5.435958403765e-13      -3.346532425693e-15 
  160       6.507890968600e-10       1.400299036502e-13      -6.237188991505e-12       9.229621110440e-16       2.376885060156e-12       5.364110939776e-13      -3.290406129762e-15 
  161       6.550566106545e-10       1.390518842664e-13      -6.215887174548e-12       9.358264173057e-16       2.333286554070e-12       5.293080565460e-13      -3.233677488456e-15 
  162       6.592869992656e-10       1.380312092664e-13      -6.191143748605e-12       9.488076291751e-16       2.290600210421e-12       5.222865482855e-13      -3.176369053625e-15 
  163       6.634792555424e-10       1.369697345098e-13      -6.162931251366e-12       9.619059389545e-16       2.248829042554e-12       5.153493715845e-13      -3.118542202611e-15 
  164       6.676323550735e-10       1.358694183066e-13      -6.131223983368e-12       9.751215166696e-16       2.207973564323e-12       5.084991001968e-13      -3.060260254126e-15 
  165       6.717452558651e-10       1.347323228808e-13      -6.095998044987e-12       9.884545096441e-16       2.168031734325e-12       5.017380731041e-13      -3.001588486792e-15 
